"Scientific_name","New","Common_name","Clade","Taxon_ID","Assembly_name","Accession","Genome_size_bps","Annotation_provider","Annotation_method","Annotation","Genome","RNA_Seq"
"Sciurus vulgaris","","Eurasian red squirrel","Rodents","55149","mSciVul1.2","GCA_902686455.2","2878591032","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Scleropages formosus","","Asian bonytongue","Fish","113540","fSclFor1.1","GCA_900964775.1","784546363","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Scophthalmus maximus","","Turbot","Fish","52904","ASM1334776v1","GCA_013347765.1","556696898","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Sebastes umbrosus","","Honeycomb rockfish","Fish","72105","fSebUmb1.pri","GCA_015220745.1","800904020","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Seladonia tumulorum","","Bees","Hymenoptera","115100","iySelTumu1.3","GCA_913789895.3","404423755","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Selenia dentaria","","Moths","Lepidoptera","934894","ilSelDent1.1","GCA_917880725.1","1030756840","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Selenia dentaria","","Moths (alternate haplotype)","Lepidoptera","934894","ilSelDent1.1_alternate_haplotype","GCA_917880765.1","1016154750","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Sesia apiformis","","Moths (alternate haplotype)","Lepidoptera","748215","ilSesApif2.1_alternate_haplotype","GCA_914767725.1","480778889","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Sesia apiformis","","Moths","Lepidoptera","748215","ilSesApif2.1","GCA_914767545.1","546793346","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Sesia bembeciformis","","Moths","Lepidoptera","287197","ilSesBemb1.1","GCA_943735995.1","477135390","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Sesia bembeciformis","","Moths (alternate haplotype)","Lepidoptera","287197","ilSesBemb1.1_alternate_haplotype","GCA_943735985.1","466228045","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Sigmodon hispidus","","Hispid cotton rat","Rodents","42415","SigHis_v1_BIUU","GCA_004025045.1","2730600022","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Silurus aristotelis","","Aristotle's catfish","Fish","933932","fSilAri3.1","GCA_946808225.1","800101988","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Sipha flava","","Yellow sugarcane aphid (LNK)","Hemiptera","143950","YSA_version1","GCA_003268045.1","353179758","NCBI","import","FASTA/GTF/GFF3/TSV","FASTA",""
"Sitophilus oryzae","","Rice weevil","Coleoptera","7048","Soryzae_2.0","GCA_002938485.2","770567808","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Solea senegalensis","","Senegalese sole","Fish","28829","fSolSen1.1_lg","GCA_919967415.2","613860701","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Sousa chinensis","","Indo-pacific humpbacked dolphin","Mammals","103600","ASM776064v1","GCA_007760645.1","2338882461","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Sparus aurata","","Gilthead seabream","Fish","8175","fSpaAur1.1","GCA_900880675.1","833578411","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Sphaeramia orbicularis","","Orbiculate cardinalfish","Fish","375764","fSphaOr1.1","GCA_902148855.1","1342662642","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Sphaerophoria rueppellii","","European Hover fly","Diptera","414861","SPRU_Genome","GCA_920937365.1","537631316","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Sphaerophoria taeniata","","Flies","Diptera","2735243","idSphTaen1.1","GCA_943590905.1","609254214","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Sphaerophoria taeniata","","Flies (alternate haplotype)","Diptera","2735243","idSphTaen1.1_alternate_haplotype","GCA_943591125.1","609456052","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Sphecodes monilicornis","","Bees","Hymenoptera","1190790","iySphMoni1.3","GCA_913789915.3","496571470","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Spilarctia lutea","","Moths (alternate haplotype)","Lepidoptera","875881","ilSpiLutu1.1_alternate_haplotype","GCA_916047975.1","544673322","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Spilarctia lutea","","Moths","Lepidoptera","875881","ilSpiLutu1.1","GCA_916048165.1","584771933","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Spilosoma lubricipeda","","Moths","Lepidoptera","875880","ilSpiLubr1.1","GCA_905220595.1","587346829","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Spilosoma lubricipeda","","Moths (alternate haplotype)","Lepidoptera","875880","ilSpiLubr1.1_alternate_haplotype","GCA_905220605.1","582128096","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Spodoptera exigua","NEW","Beet armyworm","Lepidoptera","7107","SPEXIv1","GCA_902829305.1","450886336","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Spodoptera frugiperda","","Fall armyworm (Faw-zju)","Lepidoptera","7108","ZJU_Sfru_1.0","GCA_011064685.2","485969968","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Spodoptera littoralis","","African cotton leafworm","Lepidoptera","7109","PGI_Spodlit_v1","GCA_902850265.1","435647201","PGI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Stegodyphus dumicola","","Social spider (AA2019)","Arthropods","202533","ASM1061486v2","GCA_010614865.2","2551176228","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Stelis phaeoptera","","Bees","Hymenoptera","2249760","iyStePhae1.1","GCA_943735885.1","301062759","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Stelis phaeoptera","","Bees (alternate haplotype)","Hymenoptera","2249760","iyStePhae1.1_alternate_haplotype","GCA_943735895.1","246175832","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Stenoptilia bipunctidactyla","","Moths (alternate haplotype)","Lepidoptera","1660692","ilSteBipu1.1_alternate_haplotype","GCA_944452705.1","796815271","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Stenoptilia bipunctidactyla","","Moths","Lepidoptera","1660692","ilSteBipu1.1","GCA_944452665.1","822879636","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Stomorhina lunata","","Flies (alternate haplotype)","Diptera","1606781","idStoLuna1.1_alternate_haplotype","GCA_933228635.1","747341097","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Stomorhina lunata","","Flies","Diptera","1606781","idStoLuna1.1","GCA_933228675.1","728083889","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Strigops habroptila","","Kakapo","Birds","2489341","bStrHab1_v1.p","GCA_004027225.1","1165621973","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Strix occidentalis caurina","","Northern spotted owl","Birds","311401","Soccid_v01","GCA_002372975.1","1255541132","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Stylophora pistillata","","Hood coral (CSM Monaco)","Metazoa","50429","Stylophora_pistillata_v1","GCA_002571385.1","400120318","NCBI","import","FASTA/GTF/GFF3/TSV","FASTA",""
"Suncus etruscus","","White-toothed pygmy shrew","Mammals","109475","mSunEtr1.pri.cur","GCA_024139225.1","2471666657","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Sus scrofa","","Pig","Mammals","9823","Sscrofa11.1","GCA_000003025.6","2501912388","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Synanthedon andrenaeformis","","Moths (alternate haplotype)","Lepidoptera","1108569","ilSynAndr1.1_alternate_haplotype","GCA_936447275.1","319424310","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Synanthedon andrenaeformis","","Moths","Lepidoptera","1108569","ilSynAndr1.1","GCA_936446665.1","348144338","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Synanthedon myopaeformis","","Moths (alternate haplotype)","Lepidoptera","1108570","ilSynMyop1.1_alternate_haplotype","GCA_944738625.1","277142348","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Synanthedon myopaeformis","","Moths","Lepidoptera","1108570","ilSynMyop1.1","GCA_944738685.1","295674245","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Synanthedon vespiformis","","Moths","Lepidoptera","1660703","ilSynVesp1.1","GCA_918317495.1","287383648","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Synanthedon vespiformis","","Moths (alternate haplotype)","Lepidoptera","1660703","ilSynVesp1.1_alternate_haplotype","GCA_918305855.1","248370841","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Syncerus caffer","","African buffalo","Mammals","9970","synceruscaffer","GCA_902825105.1","2652966730","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Syngnathus acus","","Greater pipefish","Fish","161584","fSynAcu1.2","GCA_901709675.2","324331233","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Syritta pipiens","","Flies (alternate haplotype)","Diptera","34682","idSyrPipi1.1_alternate_haplotype","GCA_905147025.1","314927444","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Syritta pipiens","","Flies","Diptera","34682","idSyrPipi1.1","GCA_905187475.1","318506762","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tachina fera","","Flies","Diptera","631328","idTacFera2.1","GCA_905220375.1","751720058","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tachina fera","","Flies (alternate haplotype)","Diptera","631328","idTacFera2.1_alternate_haplotype","GCA_905220395.1","737856926","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tachina lurida","","Flies","Diptera","631329","idTacLuri1.1","GCA_944452675.1","899158429","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tachina lurida","","Flies (alternate haplotype)","Diptera","631329","idTacLuri1.1_alternate_haplotype","GCA_944452685.1","857411611","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Taeniopygia guttata","","Zebra finch","Birds","59729","bTaeGut2.pat.W","GCA_008822105.1","1115324003","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Taeniopygia guttata","","Zebra finch","Birds","59729","bTaeGut1_v1.p","GCA_003957565.2","1057995280","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Takifugu rubripes","","Fugu","Fish","31033","fTakRub1.2","GCA_901000725.2","384110215","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tenthredo mesomela","","Hymenopterans (alternate haplotype)","Hymenoptera","222778","iyTenMeso1.1_alternate_haplotype","GCA_943736035.1","387714376","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tenthredo mesomela","","Hymenopterans","Hymenoptera","222778","iyTenMeso1.1","GCA_943736025.1","392837180","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tenthredo notha","","Hymenopterans","Hymenoptera","362091","iyTenNoth1.1","GCA_914767705.1","252821996","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tenthredo notha","","Hymenopterans (alternate haplotype)","Hymenoptera","362091","iyTenNoth1.1_alternate_haplotype","GCA_914767975.1","254225911","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tenthredo notha","","Hymenopterans","Hymenoptera","362091","iyTenNoth1.2","GCA_914767705.2","252818378","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Thalassophryne amazonica","","Prehistoric monster fish","Fish","390379","fThaAma1.1","GCA_902500255.1","2446592878","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Thamnaconus septentrionalis","","Bony fishes","Fish","435163","ASM982339v1","GCA_009823395.1","474309635","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Thamnophis elegans","","Western terrestrial garter snake","Reptiles","35005","rThaEle1.pri","GCA_009769535.1","1672190305","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Thecocarcelia acutangulata","","Flies (alternate haplotype)","Diptera","1918310","idTheAcut1.1_alternate_haplotype","GCA_914767745.1","678742822","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Thecocarcelia acutangulata","","Flies","Diptera","1918310","idTheAcut1.1","GCA_914767995.1","692880428","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Thecophora atra","","Flies","Diptera","1219171","idTheAtra2.1","GCA_937620795.1","354229183","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Thecophora atra","","Flies (alternate haplotype)","Diptera","1219171","idTheAtra2.1_alternate_haplotype","GCA_937641085.1","231587446","Ensembl","BRAKER2","FASTA/GTF/GFF3/TSV","FASTA",""
"Thera britannica","","Moths (alternate haplotype)","Lepidoptera","987013","ilTheBrit1.1_alternate_haplotype","GCA_939531245.1","348299874","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Thera britannica","","Moths","Lepidoptera","987013","ilTheBrit1.1","GCA_939531255.1","379759674","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tholera decimalis","","Moths (alternate haplotype)","Lepidoptera","988041","ilThoDeci1.1_alternate_haplotype","GCA_943138005.1","1241647885","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tholera decimalis","","Moths","Lepidoptera","988041","ilThoDeci1.1","GCA_943138885.1","1320939505","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Thrips palmi","","Melon Thrips (BJ-2018)","Arthropods","161013","TpBJ_2018v1","GCA_012932325.1","237845416","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Thunnus albacares","","Yellowfin tuna","Fish","8236","fThuAlb1.1","GCA_914725855.1","792117858","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Thunnus orientalis","","Pacific bluefin tuna","Fish","8238","tuna2","GCA_009176245.1","786596543","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Thyatira batis","","Peach Blossom","Lepidoptera","721163","ilThyBati1.1","GCA_905147785.1","314783516","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Thyatira batis","","Peach Blossom (alternate haplotype)","Lepidoptera","721163","ilThyBati1.1_alternate_haplotype","GCA_905147775.1","313021370","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Thymallus thymallus","","Grayling","Fish","36185","ASM434828v1","GCA_004348285.1","1564817702","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Thymelicus sylvestris","","Small skipper (alternate haplotype)","Lepidoptera","272628","ilThySylv1.1_alternate_haplotype","GCA_911387695.1","455065439","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Thymelicus sylvestris","","Small skipper","Lepidoptera","272628","ilThySylv1.1","GCA_911387775.1","470710341","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tinea semifulvella","","Moths (alternate haplotype)","Lepidoptera","1101063","ilTinSemi1.1_alternate_haplotype","GCA_910589255.1","589249846","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tinea semifulvella","","Moths","Lepidoptera","1101063","ilTinSemi1.1","GCA_910589645.1","596584503","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tinea trinotella","","Moths (alternate haplotype)","Lepidoptera","1594354","ilTinTrin1.1_alternate_haplotype","GCA_905220625.1","369802652","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tinea trinotella","","Moths","Lepidoptera","1594354","ilTinTrin1.1","GCA_905220615.1","371722122","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tiphia femorata","","Wasps, ants & bees","Hymenoptera","330862","iyTipFemo1.1","GCA_944319695.1","276140075","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tiphia femorata","","Wasps, ants & bees (alternate haplotype)","Hymenoptera","330862","iyTipFemo1.1_alternate_haplotype","GCA_944319705.1","273622424","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Toxotes jaculatrix","","Banded archerfish","Fish","941984","fToxJac2.pri","GCA_017976425.1","621503431","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Trachinotus ovatus","","Derbio","Fish","173339","golden_pompano_genome_assembly_version_2","GCA_900607315.1","648062395","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Trachurus trachurus","","Atlantic horse mackerel","Fish","36212","fTraTra1.1","GCA_905171665.1","820146742","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Trachypithecus francoisi","","Francois's langur (Black)","Primates","54180","Trachy_franco_1.0","GCA_009764325.1","2902133109","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Trachypithecus francoisi","","Francois's langur","Primates","54180","Tfra_2.0","GCA_009764315.1","2875554650","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Tragelaphus strepsiceros","","Greater kudu","Mammals","9946","GTK","GCA_006410795.1","2867754166","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Trematomus bernacchii","","Emerald rockcod","Fish","40690","fTreBer1.1","GCA_902827165.1","867125071","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Trichechus manatus latirostris","","Florida manatee","Mammals","127582","TriManLat1.0","GCA_000243295.1","3103808406","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Trichogramma pretiosum","","Parasitoid wasp (Unisexual culture from Peru)","Hymenoptera","7493","Tpre_2.0","GCA_000599845.3","187641947","NCBI","import","FASTA/GTF/GFF3/TSV","FASTA",""
"Trichoplusia ni","","Cabbage looper","Lepidoptera","7111","tn1","GCA_003590095.1","368211209","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tridacna crocea","NEW","Bivalves","Metazoa","80833","xbTriCroc3.1","GCA_943736015.1","1048956009","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tridacna gigas","NEW","Bivalves","Metazoa","80829","xbTriGiga4.2","GCA_945859785.2","1175943104","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Triplophysa siluroides","","Catfish-like loach","Fish","422203","ASM603009v1","GCA_006030095.1","583428323","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Triplophysa tibetana","","Triplophysa tibetana","Fish","1572043","ASM836982v1","GCA_008369825.1","652930317","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tropheus moorii","","Blunthead cichlid","Fish","8150","TMv1.0","GCA_902810505.1","911126605","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tursiops aduncus","","Indo-pacific bottlenose dolphin","Mammals","79784","ASM322739v1","GCA_003227395.1","2503928010","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tursiops truncatus","","Common bottlenose dolphin","Mammals","9739","mTurTru1.mat.Y","GCA_011762595.1","2378522213","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Tyto alba alba","","Barn owl","Birds","507980","genome_assembly_l500","GCA_902150015.1","1219191878","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
"Ursus arctos horribilis","","Brown bear","Mammals","116960","ASM358476v1","GCA_003584765.1","2328659882","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Vanessa atalanta","","Red admiral (alternate haplotype)","Lepidoptera","42275","ilVanAtal1.1_alternate_haplotype","GCA_905147705.1","345513688","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Vanessa atalanta","","Red admiral","Lepidoptera","42275","ilVanAtal1.2","GCA_905147765.2","370420815","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Vanessa atalanta","","Red admiral","Lepidoptera","42275","ilVanAtal1.1","GCA_905147765.1","370420876","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Vanessa atalanta","","Red admiral (alternate haplotype)","Lepidoptera","42275","ilVanAtal1.2_alternate_haplotype","GCA_905147705.2","345513609","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Vanessa cardui","","Painted lady","Lepidoptera","171605","ilVanCard2.1","GCA_905220365.1","424798336","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Vanessa cardui","","Painted lady (alternate haplotype)","Lepidoptera","171605","ilVanCard2.1_alternate_haplotype","GCA_905220355.1","400957847","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Vanessa cardui","","Painted lady","Lepidoptera","171605","ilVanCard2.2","GCA_905220365.2","424798336","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Vanessa tameamea","","Butterflies","Lepidoptera","334116","ASM293899v1","GCA_002938995.1","357124929","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Venturia canescens","","Endoparasitoid wasp (UGA)","Hymenoptera","32260","ASM1945775v1","GCA_019457755.1","290760430","NCBI","Import","FASTA/GTF/GFF3/TSV","FASTA",""
"Verasper variegatus","","Spotted halibut","Fish","82366","ysfri_vvar_1.0","GCA_013332515.1","545339360","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA",""
"Verasper variegatus","","Spotted halibut","Fish","82366","ASM1239343v1","GCA_012393435.1","556789779","Ensembl","Ensembl Genebuild","FASTA/GTF/GFF3/TSV","FASTA","BAM"
